"Concessao";"Projeto";"CaminhoProjeto";"ConnectedProjectId";"Usuario";"Perfil";"Status";"Mensagem"
"Ecovias Rio Minas";"BSO 6 - Divino - BR-116/MG - km 632+850 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 6 - Divino";"b50b9e99-ca39-47a7-b730-e9942c9a8c0e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 7 - Miradouro - BR-116/MG - km 676+000 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 7 - Miradouro";"790a5eef-0848-44b1-910d-19ea2066e761";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 8 - Muriaé - BR-116/MG - km 714+540 - Norte";"Engenharia\Ecovias Rio Minas\Projetos\BSO 8 - Muriaé";"acc23857-0575-48ca-830a-828359d99e9c";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 9 - Leopoldina - BR-116/MG - km 747+930 - Norte";"Engenharia\Ecovias Rio Minas\Projetos\BSO 9 - Leopoldina";"e137ba55-9c34-4811-af69-050239fe45fc";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"HS-WIM 1 - Magé - km 133+000";"Engenharia\Ecovias Rio Minas\Projetos\HS-WIM 1 - Magé";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"HS-WIM 2 - Leopoldina - km 750+350";"Engenharia\Ecovias Rio Minas\Projetos\HS-WIM 2 - Leopoldina";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"HS-WIM 3 - Ale-Paraíba - km 802+200";"Engenharia\Ecovias Rio Minas\Projetos\HS-WIM 3 - Ale-Paraíba";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Nova Praça de Pedágio P11";"Engenharia\Ecovias Rio Minas\Projetos\Nova Praça P11";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Nova Praça de Pedágio P8";"Engenharia\Ecovias Rio Minas\Projetos\Nova Praça P8";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"PPD - km 215+600";"Engenharia\Ecovias Rio Minas\Projetos\PPD - km 215+600";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"PPD - km 513+600";"Engenharia\Ecovias Rio Minas\Projetos\PPD - km 513+600";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P10";"Engenharia\Ecovias Rio Minas\Projetos\Praça P10";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P11";"Engenharia\Ecovias Rio Minas\Projetos\Praça P11";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P12";"Engenharia\Ecovias Rio Minas\Projetos\Praça P12";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P13";"Engenharia\Ecovias Rio Minas\Projetos\Praça P13";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P14";"Engenharia\Ecovias Rio Minas\Projetos\Praça P14";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P15";"Engenharia\Ecovias Rio Minas\Projetos\Praça P15";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P6";"Engenharia\Ecovias Rio Minas\Projetos\Praça P6";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P7";"Engenharia\Ecovias Rio Minas\Projetos\Praça P7";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P8";"Engenharia\Ecovias Rio Minas\Projetos\Praça P8";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Praça de Pedágio P9";"Engenharia\Ecovias Rio Minas\Projetos\Praça P9";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"PRF-11-MG-705+500";"Engenharia\Ecovias Rio Minas\Projetos\PRF-11";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"PRF-12-MG-771+250";"Engenharia\Ecovias Rio Minas\Projetos\PRF-12";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"PRF-1-RJ-074+300";"Engenharia\Ecovias Rio Minas\Projetos\PRF-1";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"PRF-3-RJ-127+000";"Engenharia\Ecovias Rio Minas\Projetos\PRF-3";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"PRF-8-MG-520+160";"Engenharia\Ecovias Rio Minas\Projetos\PRF-8";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"PRF-9-MG-589+000";"Engenharia\Ecovias Rio Minas\Projetos\PRF-9";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Sul";"Alteamento Ponte do Arroio Contagem - Km 502+380 - BR116/RS";"Engenharia\Ecovias Sul\Projetos\Arroio Contagem";"d53f4d3a-c15f-4a28-a042-c203d036c2f5";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Sul";"Alteamento Ponte do Arroio Corrientes - Km 490+925 - BR116/RS";"Engenharia\Ecovias Sul\Projetos\Arroio Corrientes";"d1e9def4-88a1-4e31-863c-4fa30edbb93c";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Sul";"Alteamento Ponte do Arroio Viúva Tereza - Km 470+944 - BR116/RS";"Engenharia\Ecovias Sul\Projetos\Arroio Viúva Tereza";"d21f8064-ee81-4edc-b1a0-111f4bb1f81f";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
